Date and Time,input_4,input_3,input_2,input_1,in_4_calculated,in_3_calculated,in_2_calculated,in_1_calculated
2020-04-13 07:50:34+02:00,18.668,14.177,10.057,7.32,24.5837,23.1803,21.8928,55.045
2020-04-13 07:51:34+02:00,19.098,12.701,11.095,7.32,24.7181,22.7191,22.2172,55.045
2020-04-13 07:52:34+02:00,17.439,13.114,8.415,8.72,24.1997,22.8481,21.3797,76.57
2020-04-13 07:53:34+02:00,18.559,12.875,8.197,8.52,24.5497,22.7734,21.3116,73.495
2020-04-13 07:54:34+02:00,17.531,14.407,8.642,9.32,24.2284,23.2522,21.4506,85.795
2020-04-13 07:55:34+02:00,17.942,15.109,9.45,8.32,24.3569,23.4716,21.7031,70.42
2020-04-13 07:56:34+02:00,17.811,13.73,11.032,9.92,24.3159,23.0406,22.1975,95.02
2020-04-13 07:57:34+02:00,17.544,13.149,9.343,11.12,24.2325,22.8591,21.6697,113.47
2020-04-13 07:58:34+02:00,19.064,14.141,10.696,10.92,24.7075,23.1691,22.0925,110.395
2020-04-13 07:59:35+02:00,16.988,12.873,10.567,10.92,24.0588,22.7728,22.0522,110.395
2020-04-13 08:00:35+02:00,16.497,15.92,8.541,10.12,23.9053,23.725,21.4191,98.095
2020-04-13 08:01:35+02:00,18.939,15.298,9.921,9.52,24.6684,23.5306,21.8503,88.87
2020-04-13 08:02:35+02:00,19.601,13.588,9.935,8.92,24.8753,22.9963,21.8547,79.645
2020-04-13 08:03:35+02:00,17.852,15.834,8.829,10.12,24.3288,23.6981,21.5091,98.095
2020-04-13 08:04:35+02:00,19.175,12.612,8.173,10.72,24.7422,22.6912,21.3041,107.32
2020-04-13 08:05:35+02:00,19.443,12.602,11.348,11.52,24.8259,22.6881,22.2962,119.62
2020-04-13 08:06:35+02:00,17.618,14.412,10.609,12.12,24.2556,23.2537,22.0653,128.845
2020-04-13 08:07:35+02:00,19.51,13.907,8.767,11.72,24.8469,23.0959,21.4897,122.695
2020-04-13 08:08:35+02:00,18.927,13.65,8.856,11.72,24.6647,23.0156,21.5175,122.695
2020-04-13 08:09:35+02:00,19.323,14.309,10.899,10.92,24.7884,23.2216,22.1559,110.395
2020-04-13 08:10:35+02:00,18.348,12.256,8.865,11.32,24.4837,22.58,21.5203,116.545
2020-04-13 08:11:35+02:00,18.681,15.37,11.639,12.32,24.5878,23.5531,22.3872,131.92
2020-04-13 08:12:35+02:00,16.371,15.26,8.658,13.92,23.8659,23.5187,21.4556,156.52
2020-04-13 08:13:35+02:00,19.917,13.143,11.113,14.12,24.9741,22.8572,22.2228,159.595
2020-04-13 08:14:36+02:00,19.277,15.873,9.632,13.32,24.7741,23.7103,21.76,147.295
2020-04-13 08:15:36+02:00,18.133,15.043,8.044,11.92,24.4166,23.4509,21.2638,125.77
2020-04-13 08:16:36+02:00,17.629,13.802,11.62,11.92,24.2591,23.0631,22.3813,125.77
2020-04-13 08:17:36+02:00,17.734,12.515,8.988,13.12,24.2919,22.6609,21.5588,144.22
2020-04-13 08:18:36+02:00,17.368,15.992,8.975,11.72,24.1775,23.7475,21.5547,122.695
2020-04-13 08:19:36+02:00,16.764,13.141,9.647,12.12,23.9888,22.8566,21.7647,128.845
2020-04-13 08:20:36+02:00,16.994,14.332,10.688,11.52,24.0606,23.2288,22.09,119.62
2020-04-13 08:21:36+02:00,16.222,13.177,9.891,11.72,23.8194,22.8678,21.8409,122.695
2020-04-13 08:22:36+02:00,18.9,13.335,8.367,11.32,24.6562,22.9172,21.3647,116.545
2020-04-13 08:23:36+02:00,18.127,14.795,9.504,10.32,24.4147,23.3734,21.72,101.17
2020-04-13 08:24:36+02:00,17.72,15.119,8.128,9.72,24.2875,23.4747,21.29,91.945
2020-04-13 08:25:36+02:00,19.495,13.368,10.02,8.92,24.8422,22.9275,21.8813,79.645
2020-04-13 08:26:36+02:00,17.952,14.514,8.14,9.52,24.36,23.2856,21.2938,88.87
2020-04-13 08:27:36+02:00,17.245,14.257,8.243,10.52,24.1391,23.2053,21.3259,104.245
2020-04-13 08:28:37+02:00,19.982,12.246,10.476,10.52,24.9944,22.5769,22.0238,104.245
2020-04-13 08:29:37+02:00,19.009,12.007,10.747,9.32,24.6903,22.5022,22.1084,85.795
2020-04-13 08:30:37+02:00,17.062,12.879,9.424,6.92,24.0819,22.7747,21.695,48.895
2020-04-13 08:31:37+02:00,16.111,12.614,11.941,7.52,23.7847,22.6919,22.4816,58.12
2020-04-13 08:32:37+02:00,19.208,13.451,11.498,6.72,24.7525,22.9534,22.3431,45.82
2020-04-13 08:33:37+02:00,18.735,14.381,8.161,6.52,24.6047,23.2441,21.3003,42.745
2020-04-13 08:34:37+02:00,19.996,14.407,11.414,5.32,24.9988,23.2522,22.3169,24.295
2020-04-13 08:35:37+02:00,17.579,13.663,9.442,6.52,24.2434,23.0197,21.7006,42.745
2020-04-13 08:36:37+02:00,16.775,13.698,11.294,6.32,23.9922,23.0306,22.2794,39.67
2020-04-13 08:37:37+02:00,19.782,14.163,11.286,6.52,24.9319,23.1759,22.2769,42.745
2020-04-13 08:38:37+02:00,18.621,13.452,11.887,5.32,24.5691,22.9538,22.4647,24.295
2020-04-13 08:39:37+02:00,17.116,15.705,9.73,6.12,24.0987,23.6578,21.7906,36.595
2020-04-13 08:40:37+02:00,16.44,14.214,10.895,5.72,23.8875,23.1919,22.1547,30.445
2020-04-13 08:41:37+02:00,18.422,13.362,10.062,6.72,24.5069,22.9256,21.8944,45.82
2020-04-13 08:42:38+02:00,18.745,12.499,11.689,6.72,24.6078,22.6559,22.4028,45.82
2020-04-13 08:43:38+02:00,17.68,12.669,11.477,7.32,24.275,22.7091,22.3366,55.045
2020-04-13 08:44:38+02:00,19.088,13.456,8.256,7.52,24.715,22.955,21.33,58.12
2020-04-13 08:45:38+02:00,16.641,13.785,9.294,8.32,23.9503,23.0578,21.6544,70.42
2020-04-13 08:46:38+02:00,17.346,12.732,10.771,7.72,24.1706,22.7288,22.1159,61.195
2020-04-13 08:47:38+02:00,17.632,15.01,10.127,7.32,24.26,23.4406,21.9147,55.045
2020-04-13 08:48:38+02:00,19.847,12.681,10.042,8.12,24.9522,22.7128,21.8881,67.345
2020-04-13 08:49:38+02:00,18.549,13.021,8.271,8.12,24.5466,22.8191,21.3347,67.345
2020-04-13 08:50:38+02:00,16.338,14.033,8.584,8.32,23.8556,23.1353,21.4325,70.42
2020-04-13 08:51:38+02:00,18.137,14.568,11.627,9.12,24.4178,23.3025,22.3834,82.72
2020-04-13 08:52:38+02:00,18.219,15.417,11.373,8.72,24.4434,23.5678,22.3041,76.57
2020-04-13 08:53:38+02:00,18.733,14.798,11.937,9.32,24.6041,23.3744,22.4803,85.795
2020-04-13 08:54:38+02:00,16.095,15.332,11.663,8.72,23.7797,23.5413,22.3947,76.57
2020-04-13 08:55:38+02:00,18.861,15.857,11.019,8.52,24.6441,23.7053,22.1934,73.495
2020-04-13 08:56:38+02:00,16.532,12.36,9.858,8.32,23.9163,22.6125,21.8306,70.42
2020-04-13 08:57:39+02:00,16.493,13.383,8.711,9.52,23.9041,22.9322,21.4722,88.87
2020-04-13 08:58:39+02:00,19.623,13.439,8.843,10.52,24.8822,22.9497,21.5134,104.245
2020-04-13 08:59:39+02:00,16.675,12.97,11.599,10.52,23.9609,22.8031,22.3747,104.245
2020-04-13 09:00:39+02:00,16.501,15.506,9.526,9.52,23.9066,23.5956,21.7269,88.87
2020-04-13 09:01:39+02:00,17.102,12.803,9.319,8.12,24.0944,22.7509,21.6622,67.345
2020-04-13 09:02:39+02:00,19.483,13.05,8.656,7.72,24.8384,22.8281,21.455,61.195
2020-04-13 09:03:39+02:00,19.358,14.592,11.026,8.92,24.7994,23.31,22.1956,79.645
2020-04-13 09:04:39+02:00,19.71,14.193,8.578,9.12,24.9094,23.1853,21.4306,82.72
2020-04-13 09:05:40+02:00,16.031,13.358,9.231,10.22,23.7597,22.9244,21.6347,99.6325
2020-04-13 09:06:40+02:00,17.644,13.515,10.623,10.02,24.2638,22.9734,22.0697,96.5575
2020-04-13 09:07:40+02:00,16.388,15.148,10.481,9.82,23.8713,23.4837,22.0253,93.4825
2020-04-13 09:08:40+02:00,17.57,15.05,9.25,10.22,24.2406,23.4531,21.6406,99.6325
2020-04-13 09:09:40+02:00,17.102,13.708,9.392,11.02,24.0944,23.0338,21.685,111.933
2020-04-13 09:10:40+02:00,17.413,14.84,11.691,10.42,24.1916,23.3875,22.4034,102.707
2020-04-13 09:11:41+02:00,19.455,13.578,9.219,10.82,24.8297,22.9931,21.6309,108.857
2020-04-13 09:12:41+02:00,16.992,12.969,8.46,9.62,24.06,22.8028,21.3937,90.4075
2020-04-13 09:13:41+02:00,19.876,14.066,11.06,10.02,24.9613,23.1456,22.2062,96.5575
2020-04-13 09:14:41+02:00,18.657,13.122,11.391,9.42,24.5803,22.8506,22.3097,87.3325
2020-04-13 09:15:41+02:00,19.084,15.427,9.422,9.02,24.7138,23.5709,21.6944,81.1825
2020-04-13 09:16:41+02:00,17.638,15.889,9.134,8.62,24.2619,23.7153,21.6044,75.0325
2020-04-13 09:17:41+02:00,17.229,15.404,8.546,9.22,24.1341,23.5637,21.4206,84.2575
2020-04-13 09:18:41+02:00,18.957,12.447,11.753,10.22,24.6741,22.6397,22.4228,99.6325
2020-04-13 09:19:41+02:00,18.49,12.517,9.218,10.82,24.5281,22.6616,21.6306,108.857
2020-04-13 09:20:41+02:00,18.053,12.226,9.703,11.22,24.3916,22.5706,21.7822,115.007
2020-04-13 09:21:41+02:00,18.4,14.916,8.782,11.82,24.5,23.4112,21.4944,124.232
2020-04-13 09:22:41+02:00,17.67,12.312,10.495,10.82,24.2719,22.5975,22.0297,108.857
2020-04-13 09:23:41+02:00,17.371,15.81,10.594,10.82,24.1784,23.6906,22.0606,108.857
2020-04-13 09:24:41+02:00,16.114,12.018,11.526,11.82,23.7856,22.5056,22.3519,124.232
2020-04-13 09:25:41+02:00,16.982,14.227,8.374,12.22,24.0569,23.1959,21.3669,130.383
2020-04-13 09:26:42+02:00,18.902,14.286,9.834,12.82,24.6569,23.2144,21.8231,139.607
2020-04-13 09:27:42+02:00,16.56,12.709,11.962,10.62,23.925,22.7216,22.4881,105.783
2020-04-13 09:28:42+02:00,18.182,12.067,10.363,9.82,24.4319,22.5209,21.9884,93.4825
2020-04-13 09:29:42+02:00,19.562,12.649,8.117,9.42,24.8631,22.7028,21.2866,87.3325
2020-04-13 09:30:42+02:00,16.831,13.78,9.964,8.22,24.0097,23.0562,21.8638,68.8825
2020-04-13 09:31:42+02:00,19.0,14.587,8.014,7.62,24.6875,23.3084,21.2544,59.6575
2020-04-13 09:32:42+02:00,18.237,12.436,11.058,8.62,24.4491,22.6362,22.2056,75.0325
2020-04-13 09:33:42+02:00,19.304,12.836,10.103,8.82,24.7825,22.7612,21.9072,78.1075
2020-04-13 09:34:42+02:00,16.759,14.433,9.381,9.42,23.9872,23.2603,21.6816,87.3325
2020-04-13 09:35:42+02:00,18.769,15.209,11.198,9.22,24.6153,23.5028,22.2494,84.2575
2020-04-13 09:36:42+02:00,18.724,12.016,11.621,10.02,24.6012,22.505,22.3816,96.5575
2020-04-13 09:37:42+02:00,16.406,15.511,9.683,9.82,23.8769,23.5972,21.7759,93.4825
2020-04-13 09:38:42+02:00,16.151,14.172,11.398,9.82,23.7972,23.1787,22.3119,93.4825
2020-04-13 09:39:42+02:00,19.493,14.431,11.834,9.42,24.8416,23.2597,22.4481,87.3325
2020-04-13 09:40:43+02:00,18.624,14.168,9.907,9.82,24.57,23.1775,21.8459,93.4825
2020-04-13 09:41:43+02:00,16.907,13.152,9.202,9.42,24.0334,22.86,21.6256,87.3325
2020-04-13 09:42:43+02:00,19.6,13.959,10.604,9.62,24.875,23.1122,22.0637,90.4075
2020-04-13 09:43:43+02:00,19.016,14.676,10.275,10.02,24.6925,23.3363,21.9609,96.5575
2020-04-13 09:44:43+02:00,19.083,15.006,8.842,10.02,24.7134,23.4394,21.5131,96.5575
2020-04-13 09:45:43+02:00,19.553,15.412,10.222,10.02,24.8603,23.5662,21.9444,96.5575
2020-04-13 09:46:43+02:00,19.691,14.261,9.731,9.82,24.9034,23.2066,21.7909,93.4825
2020-04-13 09:47:43+02:00,16.005,12.771,9.784,10.42,23.7516,22.7409,21.8075,102.707
2020-04-13 09:48:43+02:00,19.473,12.4,11.876,11.22,24.8353,22.625,22.4613,115.007
2020-04-13 09:49:43+02:00,19.856,14.637,8.342,11.02,24.955,23.3241,21.3569,111.933
2020-04-13 09:50:43+02:00,16.253,13.339,9.943,11.82,23.8291,22.9184,21.8572,124.232
2020-04-13 09:51:43+02:00,19.316,12.857,10.305,12.42,24.7862,22.7678,21.9703,133.458
2020-04-13 09:52:43+02:00,16.253,13.433,10.172,11.62,23.8291,22.9478,21.9287,121.158
2020-04-13 09:53:43+02:00,17.669,13.36,11.852,11.02,24.2716,22.925,22.4538,111.933
2020-04-13 09:54:44+02:00,18.423,13.085,10.092,11.62,24.5072,22.8391,21.9037,121.158
2020-04-13 09:55:44+02:00,19.109,15.427,10.16,11.62,24.7216,23.5709,21.925,121.158
2020-04-13 09:56:44+02:00,18.682,15.811,11.104,12.02,24.5881,23.6909,22.22,127.308
2020-04-13 09:57:44+02:00,18.123,14.083,11.048,11.22,24.4134,23.1509,22.2025,115.007
2020-04-13 09:58:44+02:00,16.025,12.142,11.805,11.02,23.7578,22.5444,22.4391,111.933
2020-04-13 09:59:44+02:00,16.025,15.945,10.283,10.42,23.7578,23.7328,21.9634,102.707
2020-04-13 10:00:44+02:00,17.887,14.995,9.389,11.02,24.3397,23.4359,21.6841,111.933
2020-04-13 10:01:44+02:00,16.564,15.658,9.648,12.22,23.9263,23.6431,21.765,130.383
2020-04-13 10:02:44+02:00,16.999,15.109,10.979,13.22,24.0622,23.4716,22.1809,145.758
2020-04-13 10:03:44+02:00,16.159,12.72,9.667,13.02,23.7997,22.725,21.7709,142.682
2020-04-13 10:04:44+02:00,17.404,13.899,9.372,13.02,24.1887,23.0934,21.6787,142.682
2020-04-13 10:05:44+02:00,17.03,14.374,10.382,12.82,24.0719,23.2419,21.9944,139.607
2020-04-13 10:06:44+02:00,19.943,13.29,11.865,12.22,24.9822,22.9031,22.4578,130.383
2020-04-13 10:07:44+02:00,18.46,14.685,11.37,12.22,24.5187,23.3391,22.3031,130.383
2020-04-13 10:08:44+02:00,16.72,13.398,8.223,11.22,23.975,22.9369,21.3197,115.007
2020-04-13 10:16:29+02:00,18.309,15.208,10.536,6.373,24.4716,23.5025,22.0425,40.4849
2020-04-13 10:18:17+02:00,19.74,14.947,10.876,,24.9188,23.4209,22.1488,
2020-04-13 10:19:17+02:00,18.817,13.463,8.886,,24.6303,22.9572,21.5269,
2020-04-13 10:37:22+02:00,17.264,12.735,10.469,,24.145,22.7297,22.0216,
2020-04-13 10:38:22+02:00,19.225,15.279,10.702,,24.7578,23.5247,22.0944,
2020-04-13 10:39:22+02:00,16.414,13.545,11.365,,23.8794,22.9828,22.3016,
2020-04-13 10:40:23+02:00,16.578,14.605,10.422,,23.9306,23.3141,22.0069,
2020-04-13 10:41:23+02:00,16.179,15.67,8.58,,23.8059,23.6469,21.4312,
2020-04-13 10:42:23+02:00,19.106,12.104,10.35,,24.7206,22.5325,21.9844,
2020-04-13 10:43:23+02:00,18.103,15.829,9.76,,24.4072,23.6966,21.8,
2020-04-13 10:44:23+02:00,17.301,12.838,8.439,,24.1566,22.7619,21.3872,
2020-04-13 10:45:23+02:00,18.378,13.348,10.631,,24.4931,22.9212,22.0722,
2020-04-13 10:46:23+02:00,18.128,12.828,9.853,,24.415,22.7588,21.8291,
2020-04-13 10:47:23+02:00,19.366,12.933,8.73,,24.8019,22.7916,21.4781,
2020-04-13 10:48:23+02:00,16.004,15.869,10.331,,23.7512,23.7091,21.9784,
2020-04-13 10:49:23+02:00,17.625,12.82,11.828,,24.2578,22.7563,22.4463,
2020-04-13 10:50:23+02:00,19.184,13.779,10.075,,24.745,23.0559,21.8984,
2020-04-13 10:51:23+02:00,19.206,13.736,11.37,,24.7519,23.0425,22.3031,
2020-04-13 10:52:24+02:00,17.89,12.446,11.028,,24.3406,22.6394,22.1963,
2020-04-13 10:53:24+02:00,19.036,13.999,10.504,,24.6987,23.1247,22.0325,
2020-04-13 10:54:24+02:00,17.225,12.152,10.102,,24.1328,22.5475,21.9069,
2020-04-13 10:55:24+02:00,18.585,12.629,8.931,,24.5578,22.6966,21.5409,
2020-04-13 10:56:24+02:00,18.292,15.395,9.853,,24.4662,23.5609,21.8291,
2020-04-13 10:57:24+02:00,16.127,13.148,8.928,,23.7897,22.8587,21.54,
2020-04-13 10:58:24+02:00,18.732,14.283,11.532,,24.6038,23.2134,22.3538,
2020-04-13 10:59:24+02:00,19.974,15.591,11.593,,24.9919,23.6222,22.3728,
2020-04-13 11:00:24+02:00,17.135,13.788,8.447,,24.1047,23.0588,21.3897,
2020-04-13 11:01:24+02:00,19.181,14.566,11.275,,24.7441,23.3019,22.2734,
2020-04-13 11:02:24+02:00,17.786,12.871,8.279,,24.3081,22.7722,21.3372,
2020-04-13 12:21:23+02:00,16.561,15.212,11.013,,23.9253,23.5037,22.1916,
2020-04-13 12:23:49+02:00,17.997,12.761,9.81,,24.3741,22.7378,21.8156,
2020-04-13 12:24:49+02:00,18.907,12.007,10.441,,24.6584,22.5022,22.0128,
2020-04-13 12:25:50+02:00,19.035,14.27,8.712,,24.6984,23.2094,21.4725,
2020-04-13 12:26:50+02:00,19.411,12.365,11.038,,24.8159,22.6141,22.1994,
2020-04-13 12:27:50+02:00,17.849,14.525,8.555,,24.3278,23.2891,21.4234,
2020-04-13 12:28:50+02:00,19.525,15.502,11.033,,24.8516,23.5944,22.1978,
2020-04-13 12:51:39+02:00,7.671,7.771,7.671,,21.1472,21.1784,21.1472,
2020-04-13 12:53:33+02:00,5.692,5.592,5.692,,20.5287,20.4975,20.5287,
2020-04-13 13:07:58+02:00,18.76,15.21,9.324,8.964,24.6125,23.5031,21.6637,
2020-04-13 16:36:15+02:00,18.794,13.932,11.928,14.607,24.6231,23.1038,22.4775,
2020-04-13 16:37:15+02:00,18.544,12.555,11.543,15.007,24.545,22.6734,22.3572,
2020-04-13 16:38:19+02:00,16.328,12.929,11.047,14.1,23.8525,22.7903,22.2022,
2020-04-13 16:40:33+02:00,16.661,12.623,9.468,4.001,23.9566,22.6947,21.7087,
2020-04-13 16:41:33+02:00,18.59,13.261,8.723,4.801,24.5594,22.8941,21.4759,
2020-04-13 16:42:33+02:00,19.627,13.463,10.47,4.601,24.8834,22.9572,22.0219,
2020-04-13 16:43:33+02:00,16.345,12.225,11.75,5.201,23.8578,22.5703,22.4219,
2020-04-13 16:44:33+02:00,19.714,12.064,9.95,4.801,24.9106,22.52,21.8594,
2020-04-13 16:45:33+02:00,18.944,14.552,10.636,4.401,24.67,23.2975,22.0737,
2020-04-13 16:46:33+02:00,18.196,15.581,10.764,4.601,24.4363,23.6191,22.1138,
2020-04-13 16:47:33+02:00,19.547,12.115,8.18,4.201,24.8584,22.5359,21.3062,
2020-04-13 16:48:33+02:00,17.649,14.483,10.786,4.001,24.2653,23.2759,22.1206,
2020-04-13 16:49:33+02:00,16.496,13.305,11.416,5.601,23.905,22.9078,22.3175,
2020-04-13 16:50:33+02:00,19.632,13.886,9.925,4.601,24.885,23.0894,21.8516,
2020-04-13 16:51:33+02:00,16.546,14.892,9.628,4.201,23.9206,23.4037,21.7588,
2020-04-13 16:52:33+02:00,19.592,12.453,8.225,4.401,24.8725,22.6416,21.3203,
2020-04-13 16:53:33+02:00,19.517,15.827,11.557,4.201,24.8491,23.6959,22.3616,
2020-04-13 16:54:34+02:00,19.698,12.576,11.329,4.601,24.9056,22.68,22.2903,
2020-04-13 16:55:34+02:00,16.954,15.882,11.728,5.001,24.0481,23.7131,22.415,
2020-04-13 16:56:34+02:00,19.939,12.839,10.19,4.401,24.9809,22.7622,21.9344,
2020-04-13 16:57:35+02:00,16.378,15.0,10.89,4.701,23.8681,23.4375,22.1531,
2020-04-13 16:58:35+02:00,19.173,14.197,9.553,4.301,24.7416,23.1866,21.7353,
2020-04-13 16:59:35+02:00,18.134,15.695,9.626,4.501,24.4169,23.6547,21.7581,
2020-04-13 17:00:35+02:00,19.044,13.651,9.752,4.301,24.7013,23.0159,21.7975,
2020-04-13 17:01:35+02:00,16.173,15.316,11.767,4.301,23.8041,23.5362,22.4272,
2020-04-13 17:02:35+02:00,17.09,15.081,10.026,4.901,24.0906,23.4628,21.8831,
2020-04-13 17:03:35+02:00,17.881,12.238,11.049,4.701,24.3378,22.5744,22.2028,
2020-04-13 17:04:35+02:00,17.017,14.91,10.677,5.701,24.0678,23.4094,22.0866,
2020-04-13 17:05:35+02:00,19.045,14.16,8.139,5.501,24.7016,23.175,21.2934,
2020-04-13 17:06:35+02:00,18.829,13.518,11.844,5.701,24.6341,22.9744,22.4513,
2020-04-13 17:07:35+02:00,18.837,15.839,10.393,5.901,24.6366,23.6997,21.9978,
2020-04-13 17:08:36+02:00,16.619,13.396,11.739,4.901,23.9434,22.9363,22.4184,
2020-04-13 17:09:36+02:00,17.304,13.817,11.677,5.501,24.1575,23.0678,22.3991,
2020-04-13 17:10:36+02:00,18.535,15.645,11.987,5.101,24.5422,23.6391,22.4959,
2020-04-13 17:11:36+02:00,19.309,14.292,10.717,4.701,24.7841,23.2162,22.0991,
2020-04-13 17:12:36+02:00,17.336,12.186,10.063,5.101,24.1675,22.5581,21.8947,
2020-04-13 17:13:36+02:00,19.356,15.547,10.788,5.101,24.7987,23.6084,22.1213,
2020-04-13 17:14:36+02:00,17.304,14.215,10.994,5.101,24.1575,23.1922,22.1856,
2020-04-13 17:15:37+02:00,19.261,12.364,11.54,4.401,24.7691,22.6138,22.3563,
2020-04-13 17:16:37+02:00,16.416,12.601,10.318,4.801,23.88,22.6878,21.9744,
2020-04-13 17:17:37+02:00,16.941,15.376,11.021,5.201,24.0441,23.555,22.1941,
2020-04-13 17:18:37+02:00,18.177,14.708,8.254,5.601,24.4303,23.3463,21.3294,
2020-04-13 17:19:37+02:00,18.11,13.577,9.226,5.401,24.4094,22.9928,21.6331,
2020-04-13 17:20:37+02:00,19.282,14.732,11.474,4.801,24.7756,23.3538,22.3356,
2020-04-13 17:21:37+02:00,18.689,12.758,8.668,5.001,24.5903,22.7369,21.4587,
2020-04-13 17:22:37+02:00,17.419,14.817,8.714,6.401,24.1934,23.3803,21.4731,
2020-04-13 17:23:38+02:00,18.845,14.302,9.429,6.401,24.6391,23.2194,21.6966,
2020-04-13 17:24:38+02:00,16.151,14.319,8.209,7.601,23.7972,23.2247,21.3153,
2020-04-13 17:25:38+02:00,17.561,12.319,8.936,9.001,24.2378,22.5997,21.5425,
2020-04-13 17:26:39+02:00,17.24,12.758,11.638,9.301,24.1375,22.7369,22.3869,
2020-04-13 17:27:39+02:00,18.918,15.679,11.391,8.701,24.6619,23.6497,22.3097,
2020-04-13 17:28:40+02:00,17.341,12.371,8.672,9.601,24.1691,22.6159,21.46,
2020-04-13 17:29:40+02:00,18.253,12.511,8.075,8.401,24.4541,22.6597,21.2734,
2020-04-13 17:30:40+02:00,17.463,15.49,9.858,7.801,24.2072,23.5906,21.8306,
2020-04-13 17:31:40+02:00,19.96,13.758,8.832,7.201,24.9875,23.0494,21.51,
2020-04-13 17:32:40+02:00,17.128,15.006,10.96,6.801,24.1025,23.4394,22.175,
2020-04-13 17:33:40+02:00,17.701,15.091,9.376,7.001,24.2816,23.4659,21.68,
2020-04-13 17:34:41+02:00,19.744,12.462,9.632,7.701,24.92,22.6444,21.76,
2020-04-13 17:35:41+02:00,17.674,14.452,8.448,8.101,24.2731,23.2663,21.39,
2020-04-13 17:36:41+02:00,19.218,15.734,9.224,9.301,24.7556,23.6669,21.6325,
2020-04-13 17:37:41+02:00,18.42,12.285,8.043,10.101,24.5063,22.5891,21.2634,
2020-04-13 17:38:42+02:00,17.392,12.147,11.716,10.301,24.185,22.5459,22.4112,
2020-04-13 17:39:42+02:00,17.515,14.134,9.298,10.701,24.2234,23.1669,21.6556,
2020-04-13 17:40:42+02:00,16.426,15.716,11.105,9.701,23.8831,23.6612,22.2203,
2020-04-13 17:41:42+02:00,17.624,13.123,11.183,9.501,24.2575,22.8509,22.2447,
2020-04-13 17:42:42+02:00,19.737,12.747,9.25,7.901,24.9178,22.7334,21.6406,
2020-04-13 17:43:43+02:00,16.308,13.85,8.066,8.201,23.8463,23.0781,21.2706,
2020-04-13 17:44:43+02:00,18.475,14.038,9.632,7.801,24.5234,23.1369,21.76,
2020-04-13 17:45:43+02:00,19.242,12.279,10.543,8.201,24.7631,22.5872,22.0447,
2020-04-13 17:46:43+02:00,18.758,12.736,11.452,6.201,24.6119,22.73,22.3288,
2020-04-13 17:47:43+02:00,16.098,12.158,8.508,6.801,23.7806,22.5494,21.4088,
2020-04-13 17:48:43+02:00,18.452,12.192,9.414,6.801,24.5163,22.56,21.6919,
2020-04-13 17:49:43+02:00,17.465,12.206,8.157,7.601,24.2078,22.5644,21.2991,
2020-04-13 17:50:43+02:00,17.571,13.896,11.852,8.201,24.2409,23.0925,22.4538,
2020-04-13 17:51:43+02:00,16.447,14.415,9.75,7.601,23.8897,23.2547,21.7969,
2020-04-13 17:52:43+02:00,19.271,15.189,8.993,6.401,24.7722,23.4966,21.5603,
2020-04-13 17:53:43+02:00,19.831,12.796,11.916,6.401,24.9472,22.7488,22.4737,
2020-04-13 17:54:44+02:00,16.237,14.506,9.553,7.601,23.8241,23.2831,21.7353,
2020-04-13 17:55:44+02:00,19.534,12.691,8.751,7.401,24.8544,22.7159,21.4847,
2020-04-13 17:56:44+02:00,18.62,14.821,8.364,7.401,24.5688,23.3816,21.3638,
2020-04-13 17:57:44+02:00,19.515,12.828,9.312,6.801,24.8484,22.7588,21.66,
2020-04-13 17:58:44+02:00,19.125,12.947,8.157,7.601,24.7266,22.7959,21.2991,
2020-04-13 17:59:44+02:00,17.628,13.526,8.961,8.801,24.2588,22.9769,21.5503,
2020-04-13 18:00:44+02:00,18.874,12.28,11.21,7.201,24.6481,22.5875,22.2531,
2020-04-13 18:01:44+02:00,17.512,13.296,9.581,5.601,24.2225,22.905,21.7441,
2020-04-13 18:02:44+02:00,18.321,13.844,10.543,5.601,24.4753,23.0763,22.0447,
2020-04-13 18:03:44+02:00,18.803,12.327,8.914,4.601,24.6259,22.6022,21.5356,
2020-04-13 18:04:44+02:00,16.402,15.921,9.81,4.001,23.8756,23.7253,21.8156,
2020-04-13 18:05:44+02:00,19.281,12.534,10.035,5.401,24.7753,22.6669,21.8859,
2020-04-13 18:06:44+02:00,16.926,12.396,11.731,4.601,24.0394,22.6238,22.4159,
2020-04-13 18:07:44+02:00,16.647,13.397,9.955,4.601,23.9522,22.9366,21.8609,
2020-04-13 18:08:44+02:00,17.437,15.262,10.835,4.201,24.1991,23.5194,22.1359,
2020-04-13 18:09:44+02:00,18.94,12.633,10.098,6.001,24.6688,22.6978,21.9056,
2020-04-13 18:10:45+02:00,18.849,13.701,8.92,5.401,24.6403,23.0316,21.5375,
2020-04-13 18:11:45+02:00,16.631,15.764,11.42,6.201,23.9472,23.6763,22.3188,
2020-04-13 18:12:45+02:00,18.13,15.153,11.905,7.001,24.4156,23.4853,22.4703,
2020-04-13 18:13:45+02:00,19.506,13.038,11.335,7.401,24.8456,22.8244,22.2922,
2020-04-13 18:14:45+02:00,18.21,14.737,9.753,9.001,24.4406,23.3553,21.7978,
2020-04-13 18:15:46+02:00,17.825,13.272,8.274,7.701,24.3203,22.8975,21.3356,
2020-04-13 18:16:46+02:00,17.595,12.515,8.115,6.701,24.2484,22.6609,21.2859,
