Date and Time,input_3,input_1
2020-04-10 23:19:37+02:00,15.757,10.412
2020-04-10 23:20:07+02:00,12.866,10.412
2020-04-10 23:20:38+02:00,12.842,11.012
2020-04-10 23:21:08+02:00,15.307,11.612
2020-04-10 23:21:38+02:00,15.268,11.012
2020-04-10 23:22:08+02:00,12.888,12.012
2020-04-10 23:22:38+02:00,12.574,12.412
2020-04-10 23:23:08+02:00,15.629,13.012
2020-04-10 23:23:38+02:00,15.738,12.412
2020-04-10 23:24:08+02:00,12.213,11.612
2020-04-10 23:24:38+02:00,12.403,11.012
2020-04-10 23:25:08+02:00,13.568,10.412
2020-04-10 23:25:38+02:00,13.894,10.212
2020-04-10 23:26:08+02:00,12.493,9.612
2020-04-10 23:26:38+02:00,15.415,9.012
2020-04-10 23:27:08+02:00,15.164,8.412
2020-04-10 23:27:38+02:00,12.835,9.012
2020-04-10 23:28:08+02:00,12.783,9.212
2020-04-10 23:28:38+02:00,12.121,8.812
2020-04-10 23:29:08+02:00,13.534,9.212
2020-04-10 23:29:38+02:00,15.883,10.012
2020-04-10 23:30:08+02:00,15.394,10.012
2020-04-10 23:30:38+02:00,13.464,10.212
2020-04-10 23:31:08+02:00,15.189,9.612
2020-04-10 23:31:38+02:00,13.62,10.012
2020-04-10 23:32:08+02:00,15.812,10.212
2020-04-10 23:32:38+02:00,14.285,9.612
2020-04-10 23:33:08+02:00,15.523,9.412
2020-04-10 23:33:38+02:00,13.705,9.812
2020-04-10 23:34:08+02:00,13.926,10.612
2020-04-10 23:34:38+02:00,12.847,10.412
2020-04-10 23:35:08+02:00,13.532,11.212
2020-04-10 23:35:38+02:00,15.456,10.812
2020-04-10 23:36:09+02:00,13.788,10.812
2020-04-10 23:36:39+02:00,13.106,10.812
2020-04-10 23:37:09+02:00,14.885,10.812
2020-04-10 23:37:39+02:00,13.807,11.412
2020-04-10 23:38:09+02:00,15.746,11.212
2020-04-10 23:38:39+02:00,15.682,9.812
2020-04-10 23:39:09+02:00,13.557,10.012
2020-04-10 23:39:39+02:00,13.435,9.212
2020-04-10 23:40:09+02:00,12.433,9.212
2020-04-10 23:40:39+02:00,12.56,9.212
2020-04-10 23:41:09+02:00,12.811,8.812
2020-04-10 23:41:39+02:00,12.369,8.412
2020-04-10 23:42:09+02:00,12.945,7.812
2020-04-10 23:42:39+02:00,14.58,8.212
2020-04-10 23:43:09+02:00,13.981,7.812
2020-04-10 23:43:39+02:00,15.353,8.212
2020-04-10 23:44:09+02:00,12.735,7.012
2020-04-10 23:44:39+02:00,15.267,7.412
2020-04-10 23:45:09+02:00,15.986,7.212
2020-04-10 23:45:39+02:00,15.786,7.612
2020-04-10 23:46:09+02:00,13.967,8.012
2020-04-10 23:46:39+02:00,13.638,8.612
2020-04-10 23:47:09+02:00,14.973,9.012
2020-04-10 23:47:39+02:00,15.636,9.812
2020-04-10 23:48:09+02:00,14.942,10.012
2020-04-10 23:48:39+02:00,14.315,10.812
2020-04-10 23:49:09+02:00,13.201,10.812
2020-04-10 23:49:39+02:00,12.975,11.612
2020-04-10 23:50:09+02:00,12.123,11.612
2020-04-10 23:50:39+02:00,14.347,11.212
2020-04-10 23:51:10+02:00,15.131,11.412
2020-04-10 23:51:40+02:00,12.171,11.412
2020-04-10 23:52:10+02:00,13.614,11.012
2020-04-10 23:52:40+02:00,12.101,11.612
2020-04-10 23:53:10+02:00,12.309,12.412
2020-04-10 23:53:40+02:00,12.599,12.812
2020-04-10 23:54:10+02:00,12.027,11.812
2020-04-10 23:54:40+02:00,14.25,11.212
2020-04-10 23:55:10+02:00,15.219,11.412
2020-04-10 23:55:40+02:00,14.799,11.212
2020-04-10 23:56:10+02:00,14.968,11.612
2020-04-10 23:56:40+02:00,14.055,11.812
2020-04-10 23:57:10+02:00,13.276,12.412
2020-04-10 23:57:40+02:00,12.64,12.212
2020-04-10 23:58:10+02:00,15.313,11.612
2020-04-10 23:58:40+02:00,14.224,11.012
2020-04-10 23:59:10+02:00,12.234,11.812
2020-04-10 23:59:40+02:00,13.405,12.612
2020-04-11 00:00:10+02:00,12.93,12.412
2020-04-11 00:00:40+02:00,14.011,12.612
2020-04-11 00:01:10+02:00,15.427,11.812
2020-04-11 00:01:40+02:00,15.374,11.812
2020-04-11 00:02:10+02:00,12.313,11.812
2020-04-11 00:02:40+02:00,15.143,12.212
2020-04-11 00:03:10+02:00,12.765,12.412
2020-04-11 00:03:40+02:00,13.748,13.212
2020-04-11 00:04:10+02:00,13.503,13.012
2020-04-11 00:04:40+02:00,13.163,13.012
2020-04-11 00:05:10+02:00,12.824,13.612
2020-04-11 00:05:40+02:00,15.517,14.012
2020-04-11 00:06:11+02:00,15.854,13.612
2020-04-11 00:06:41+02:00,14.096,13.612
2020-04-11 00:07:11+02:00,15.534,14.012
2020-04-11 00:07:41+02:00,15.394,14.012
2020-04-11 00:08:11+02:00,15.376,14.212
2020-04-11 00:08:41+02:00,13.639,13.612
2020-04-11 00:09:11+02:00,13.067,13.612
2020-04-11 00:09:41+02:00,12.405,13.612
2020-04-11 00:10:11+02:00,14.222,12.612
2020-04-11 00:10:41+02:00,12.296,13.212
2020-04-11 00:11:11+02:00,12.043,13.012
2020-04-11 00:11:41+02:00,13.095,13.212
2020-04-11 00:12:11+02:00,12.276,13.012
2020-04-11 00:12:41+02:00,13.982,12.212
2020-04-11 00:13:11+02:00,12.425,12.612
2020-04-11 00:13:41+02:00,14.009,12.012
2020-04-11 00:14:11+02:00,12.891,12.612
2020-04-11 00:14:41+02:00,15.669,14.012
2020-04-11 00:15:11+02:00,15.567,14.012
2020-04-11 00:15:41+02:00,15.923,13.812
2020-04-11 00:16:11+02:00,13.61,14.212
2020-04-11 00:16:41+02:00,13.254,15.412
2020-04-11 00:17:11+02:00,14.122,14.612
2020-04-11 00:17:41+02:00,15.232,15.212
2020-04-11 00:18:11+02:00,14.868,15.812
2020-04-11 00:18:41+02:00,15.374,16.812
2020-04-11 00:19:11+02:00,14.187,16.012
2020-04-11 00:19:41+02:00,13.455,16.412
2020-04-11 00:20:11+02:00,14.884,16.012
2020-04-11 00:20:42+02:00,13.53,16.412
2020-04-11 00:21:12+02:00,14.209,16.812
2020-04-11 00:21:42+02:00,13.183,16.412
2020-04-11 00:22:12+02:00,13.555,15.612
2020-04-11 00:22:42+02:00,12.329,16.212
2020-04-11 00:23:12+02:00,12.265,16.212
2020-04-11 00:23:42+02:00,12.965,16.012
2020-04-11 00:24:12+02:00,15.741,16.812
2020-04-11 00:24:42+02:00,12.514,17.212
2020-04-11 00:25:12+02:00,14.102,17.812
2020-04-11 00:25:42+02:00,14.793,18.012
2020-04-11 00:26:12+02:00,15.85,17.812
2020-04-11 00:26:42+02:00,15.428,18.212
2020-04-11 00:27:13+02:00,13.791,18.712
2020-04-11 00:27:43+02:00,15.086,18.912
2020-04-11 00:28:13+02:00,13.805,17.912
2020-04-11 00:28:43+02:00,14.496,18.912
2020-04-11 00:29:13+02:00,14.206,18.912
2020-04-11 00:29:43+02:00,12.499,18.712
2020-04-11 00:30:13+02:00,14.502,18.912
2020-04-11 00:30:44+02:00,14.704,18.612
2020-04-11 00:31:14+02:00,13.353,18.212
2020-04-11 00:31:44+02:00,15.846,18.612
2020-04-11 00:32:14+02:00,13.743,19.212
2020-04-11 00:32:44+02:00,15.477,18.612
2020-04-11 00:33:14+02:00,12.324,18.412
2020-04-11 00:33:44+02:00,14.977,18.612
2020-04-11 00:34:15+02:00,13.081,19.412
2020-04-11 00:34:45+02:00,15.793,19.212
2020-04-11 00:35:15+02:00,13.925,19.812
2020-04-11 00:35:45+02:00,12.798,19.812
2020-04-11 00:36:15+02:00,15.656,18.212
2020-04-11 00:36:45+02:00,12.309,18.612
2020-04-11 00:37:15+02:00,14.153,19.012
2020-04-11 00:37:45+02:00,12.26,19.212
2020-04-11 00:38:15+02:00,14.035,19.212
2020-04-11 00:38:45+02:00,13.577,19.412
2020-04-11 00:39:15+02:00,15.012,18.812
2020-04-11 00:39:45+02:00,15.222,18.412
2020-04-11 00:40:15+02:00,12.415,18.612
2020-04-11 00:40:45+02:00,15.94,19.212
2020-04-11 00:41:15+02:00,15.464,18.012
2020-04-11 00:41:45+02:00,12.781,18.412
2020-04-11 00:42:15+02:00,13.053,18.812
2020-04-11 00:42:45+02:00,14.305,19.212
2020-04-11 00:43:15+02:00,13.686,18.812
2020-04-11 00:43:45+02:00,13.836,18.412
2020-04-11 00:44:15+02:00,15.944,17.812
2020-04-11 00:44:45+02:00,14.582,18.212
2020-04-11 00:45:15+02:00,13.043,18.412
2020-04-11 00:45:45+02:00,13.905,17.612
2020-04-11 00:46:15+02:00,14.677,17.812
2020-04-11 00:46:45+02:00,15.241,17.812
2020-04-11 00:47:15+02:00,13.234,17.612
2020-04-11 00:47:45+02:00,15.142,17.012
2020-04-11 00:48:15+02:00,12.263,17.012
2020-04-11 00:48:45+02:00,13.844,16.612
2020-04-11 00:49:15+02:00,12.439,16.212
2020-04-11 00:49:46+02:00,14.366,15.812
2020-04-11 00:50:16+02:00,13.466,16.812
2020-04-11 00:50:46+02:00,15.715,16.812
2020-04-11 00:51:16+02:00,13.324,17.412
2020-04-11 00:51:46+02:00,13.671,16.612
2020-04-11 00:52:16+02:00,14.985,16.212
2020-04-11 00:52:46+02:00,14.116,17.212
2020-04-11 00:53:16+02:00,13.447,17.412
2020-04-11 00:53:46+02:00,13.733,17.012
2020-04-11 00:54:16+02:00,13.736,17.212
2020-04-11 00:54:46+02:00,15.006,17.212
2020-04-11 00:55:16+02:00,15.597,16.412
2020-04-11 00:55:46+02:00,13.71,15.412
2020-04-11 00:56:16+02:00,14.445,15.612
2020-04-11 00:56:46+02:00,13.997,14.812
2020-04-11 00:57:16+02:00,14.327,14.412
2020-04-11 00:57:46+02:00,12.521,14.612
2020-04-11 00:58:16+02:00,14.755,14.412
2020-04-11 00:58:46+02:00,13.643,14.412
2020-04-11 00:59:16+02:00,13.533,14.812
2020-04-11 00:59:46+02:00,14.817,14.612
2020-04-11 01:00:16+02:00,14.542,14.612
2020-04-11 01:00:46+02:00,15.903,14.612
2020-04-11 01:01:16+02:00,14.335,14.612
2020-04-11 01:01:46+02:00,13.71,15.012
2020-04-11 01:02:16+02:00,12.084,15.012
2020-04-11 01:02:46+02:00,12.367,15.612
2020-04-11 01:03:16+02:00,14.092,16.012
2020-04-11 01:03:46+02:00,13.501,16.412
2020-04-11 01:04:16+02:00,14.131,16.612
2020-04-11 01:04:47+02:00,14.177,16.812
2020-04-11 01:05:17+02:00,15.072,17.212
2020-04-11 01:05:47+02:00,14.028,17.812
2020-04-11 01:06:17+02:00,12.38,17.812
2020-04-11 01:06:47+02:00,12.056,18.012
2020-04-11 01:07:17+02:00,14.645,17.812
2020-04-11 01:07:47+02:00,14.529,17.412
2020-04-11 01:08:17+02:00,12.907,17.612
2020-04-11 01:08:47+02:00,15.153,16.812
2020-04-11 01:09:17+02:00,12.23,17.412
2020-04-11 01:09:47+02:00,15.424,17.812
2020-04-11 01:10:17+02:00,14.033,16.812
2020-04-11 01:10:47+02:00,14.206,16.812
2020-04-11 01:11:17+02:00,14.484,17.612
2020-04-11 01:11:47+02:00,14.18,17.412
2020-04-11 01:12:17+02:00,15.551,17.612
2020-04-11 01:12:47+02:00,15.933,17.412
2020-04-11 01:13:17+02:00,15.789,17.412
2020-04-11 01:13:47+02:00,12.645,17.612
2020-04-11 01:14:17+02:00,12.742,17.412
2020-04-11 01:14:47+02:00,14.98,17.612
2020-04-11 01:15:17+02:00,13.263,17.212
2020-04-11 01:15:47+02:00,14.852,18.012
2020-04-11 01:16:17+02:00,14.544,18.812
2020-04-11 01:16:47+02:00,13.884,18.612
2020-04-11 01:17:17+02:00,14.544,18.412
2020-04-11 01:17:47+02:00,15.416,18.212
2020-04-11 01:18:17+02:00,13.822,17.812
2020-04-11 01:18:47+02:00,13.326,17.812
2020-04-11 01:19:18+02:00,13.899,17.212
2020-04-11 01:19:48+02:00,14.653,16.812
2020-04-11 01:20:18+02:00,15.869,17.212
2020-04-11 01:20:48+02:00,13.683,17.212
2020-04-11 01:21:18+02:00,13.657,18.612
2020-04-11 01:21:48+02:00,14.636,18.812
2020-04-11 01:22:18+02:00,15.48,18.212
2020-04-11 01:22:48+02:00,14.063,18.812
2020-04-11 01:23:18+02:00,15.602,19.012
2020-04-11 01:23:48+02:00,15.619,19.412
2020-04-11 01:24:18+02:00,14.572,19.212
2020-04-11 01:24:48+02:00,12.142,19.612
2020-04-11 01:25:18+02:00,14.553,19.412
2020-04-11 01:25:48+02:00,14.63,18.612
2020-04-11 01:26:18+02:00,12.319,18.412
2020-04-11 01:26:48+02:00,13.968,19.012
2020-04-11 01:27:18+02:00,12.717,18.812
2020-04-11 01:27:48+02:00,14.424,17.612
2020-04-11 01:28:18+02:00,13.267,17.812
2020-04-11 01:28:48+02:00,13.893,16.812
2020-04-11 01:29:18+02:00,12.438,16.212
2020-04-11 01:29:48+02:00,13.009,16.612
2020-04-11 01:30:18+02:00,13.069,17.012
2020-04-11 01:30:48+02:00,14.541,17.012
2020-04-11 01:31:18+02:00,14.746,17.412
2020-04-11 01:31:48+02:00,14.999,17.212
2020-04-11 01:32:18+02:00,15.154,17.212
2020-04-11 01:32:48+02:00,15.666,16.812
2020-04-11 01:33:18+02:00,13.492,16.812
2020-04-11 01:33:49+02:00,14.681,16.612
2020-04-11 01:34:19+02:00,13.193,16.212
2020-04-11 01:34:49+02:00,12.002,16.012
2020-04-11 01:35:19+02:00,15.52,16.212
2020-04-11 01:35:49+02:00,13.747,16.212
2020-04-11 01:36:19+02:00,15.156,16.212
2020-04-11 01:36:49+02:00,12.337,16.012
2020-04-11 01:37:19+02:00,12.737,16.612
2020-04-11 01:37:49+02:00,13.081,17.012
2020-04-11 01:38:19+02:00,14.084,16.612
2020-04-11 01:38:49+02:00,15.009,17.212
2020-04-11 01:39:19+02:00,14.117,17.012
2020-04-11 01:39:49+02:00,15.834,17.412
2020-04-11 01:40:19+02:00,15.584,17.212
2020-04-11 01:40:49+02:00,15.509,16.612
2020-04-11 01:41:19+02:00,12.856,17.812
2020-04-11 01:41:49+02:00,12.583,16.812
2020-04-11 01:42:19+02:00,14.105,16.612
2020-04-11 01:42:49+02:00,15.09,17.412
2020-04-11 01:43:19+02:00,12.25,17.212
2020-04-11 01:43:49+02:00,14.357,16.812
2020-04-11 01:44:19+02:00,12.892,16.612
2020-04-11 01:44:49+02:00,12.307,16.012
2020-04-11 01:45:19+02:00,15.515,16.212
2020-04-11 01:45:49+02:00,14.957,16.612
2020-04-11 01:46:19+02:00,12.843,16.612
2020-04-11 01:46:49+02:00,13.678,17.012
2020-04-11 01:47:19+02:00,15.064,17.412
2020-04-11 01:47:49+02:00,15.586,17.612
2020-04-11 01:48:20+02:00,13.993,18.012
2020-04-11 01:48:50+02:00,13.487,18.212
2020-04-11 01:49:20+02:00,12.091,18.412
2020-04-11 01:49:50+02:00,15.272,17.812
2020-04-11 01:50:20+02:00,13.993,17.212
2020-04-11 01:50:50+02:00,12.536,16.812
2020-04-11 01:51:20+02:00,13.316,17.212
2020-04-11 01:51:50+02:00,12.297,17.212
2020-04-11 01:52:20+02:00,12.098,16.812
2020-04-11 01:52:50+02:00,15.542,16.812
2020-04-11 01:53:20+02:00,12.924,17.812
2020-04-11 01:53:50+02:00,12.925,19.212
2020-04-11 01:54:20+02:00,14.798,19.212
2020-04-11 01:54:50+02:00,14.538,19.812
2020-04-11 01:55:20+02:00,15.57,18.212
2020-04-11 01:55:50+02:00,14.251,18.612
2020-04-11 01:56:20+02:00,13.44,19.212
2020-04-11 01:56:50+02:00,14.015,18.812
2020-04-11 01:57:20+02:00,12.111,19.012
2020-04-11 01:57:50+02:00,13.037,18.412
2020-04-11 01:58:20+02:00,12.79,18.612
2020-04-11 01:58:50+02:00,13.713,18.012
2020-04-11 01:59:20+02:00,14.409,18.212
2020-04-11 01:59:50+02:00,13.17,18.612
2020-04-11 13:18:27+02:00,13.446,18.424
2020-04-11 13:18:58+02:00,13.365,19.224
2020-04-11 13:19:28+02:00,13.59,19.024
2020-04-11 13:19:58+02:00,12.9,18.624
2020-04-11 13:20:28+02:00,12.068,18.224
2020-04-11 13:20:58+02:00,15.765,18.424
2020-04-11 13:28:32+02:00,12.904,10.959
2020-04-11 13:29:02+02:00,12.828,10.759
2020-04-11 13:29:32+02:00,12.709,11.159
2020-04-11 13:30:02+02:00,15.866,11.159
2020-04-11 13:30:32+02:00,12.466,11.759
2020-04-11 13:31:02+02:00,13.099,11.759
2020-04-11 13:31:32+02:00,14.634,11.359
2020-04-11 13:32:02+02:00,13.623,10.959
2020-04-11 13:32:32+02:00,15.249,10.559
2020-04-11 13:33:02+02:00,13.579,9.759
2020-04-11 13:33:33+02:00,12.836,10.159
2020-04-11 13:34:03+02:00,12.323,9.759
2020-04-11 13:34:33+02:00,13.674,9.359
2020-04-11 13:35:03+02:00,15.826,9.559
2020-04-11 13:35:33+02:00,15.045,9.359
2020-04-11 13:36:03+02:00,14.755,9.359
2020-04-11 13:36:33+02:00,15.601,9.559
2020-04-11 13:37:03+02:00,15.462,9.759
2020-04-11 13:37:33+02:00,12.127,9.159
2020-04-11 13:38:03+02:00,14.016,9.359
2020-04-11 13:38:33+02:00,12.031,9.959
2020-04-11 13:39:03+02:00,13.371,10.159
2020-04-11 13:39:33+02:00,15.489,9.959
2020-04-11 13:40:03+02:00,15.888,9.359
2020-04-11 13:40:33+02:00,12.798,9.759
2020-04-11 13:41:03+02:00,13.164,9.559
2020-04-11 13:41:33+02:00,15.906,9.759
2020-04-11 13:42:03+02:00,12.971,9.959
2020-04-11 13:42:34+02:00,13.037,10.259
2020-04-11 13:43:04+02:00,14.662,10.459
2020-04-11 13:43:34+02:00,13.595,9.659
2020-04-11 13:44:04+02:00,14.45,10.459
2020-04-11 13:44:34+02:00,15.945,11.859
2020-04-11 13:45:04+02:00,14.694,12.859
2020-04-11 13:45:34+02:00,14.15,12.659
2020-04-11 13:46:04+02:00,14.938,13.259
2020-04-11 13:46:34+02:00,15.024,13.259
2020-04-11 13:47:04+02:00,12.613,12.859
2020-04-11 13:47:34+02:00,14.264,11.459
2020-04-11 13:48:04+02:00,14.769,10.859
2020-04-11 13:48:35+02:00,14.79,10.459
2020-04-11 13:49:05+02:00,15.163,10.459
2020-04-11 13:49:35+02:00,14.993,10.059
2020-04-11 13:50:05+02:00,14.145,10.059
2020-04-11 13:50:35+02:00,15.708,9.859
2020-04-11 13:51:05+02:00,14.724,9.859
2020-04-11 13:51:35+02:00,14.691,10.259
2020-04-11 13:52:05+02:00,15.62,9.659
2020-04-11 13:52:35+02:00,12.882,10.259
2020-04-11 13:53:05+02:00,14.509,10.259
2020-04-11 13:53:35+02:00,14.658,10.259
2020-04-11 13:54:05+02:00,13.886,11.259
2020-04-11 13:54:35+02:00,13.347,11.059
2020-04-11 13:55:05+02:00,12.734,11.459
2020-04-11 13:55:35+02:00,14.367,11.059
2020-04-11 13:56:05+02:00,14.418,11.059
2020-04-11 13:56:35+02:00,13.368,11.259
2020-04-11 13:57:05+02:00,15.381,11.859
2020-04-11 13:57:35+02:00,14.304,11.259
2020-04-11 13:58:05+02:00,13.758,10.659
2020-04-11 13:58:35+02:00,15.029,10.659
2020-04-11 13:59:05+02:00,12.961,10.659
2020-04-11 13:59:35+02:00,15.941,11.059
2020-04-11 14:00:05+02:00,14.241,11.859
2020-04-11 14:00:35+02:00,15.816,12.259
2020-04-11 14:01:05+02:00,14.145,11.659
2020-04-11 14:01:35+02:00,14.894,12.059
2020-04-11 14:02:05+02:00,12.505,12.859
2020-04-11 14:02:35+02:00,13.096,13.459
2020-04-11 14:03:05+02:00,14.175,13.059
2020-04-11 14:03:36+02:00,13.736,12.859
2020-04-11 14:04:06+02:00,14.391,12.059
2020-04-11 14:04:36+02:00,13.354,11.859
2020-04-11 14:05:06+02:00,13.571,11.659
2020-04-11 14:05:36+02:00,13.522,12.059
2020-04-11 14:06:06+02:00,12.228,12.459
2020-04-11 14:06:36+02:00,14.812,12.259
2020-04-11 14:07:07+02:00,15.2,12.959
2020-04-11 14:07:37+02:00,12.129,12.159
2020-04-11 14:08:07+02:00,12.107,11.759
2020-04-11 14:08:37+02:00,15.586,11.359
2020-04-11 14:09:07+02:00,14.195,12.359
2020-04-11 14:09:37+02:00,15.476,12.159
2020-04-11 14:10:07+02:00,14.848,12.559
2020-04-11 14:10:37+02:00,12.482,11.959
2020-04-11 14:11:07+02:00,12.259,12.359
2020-04-11 14:11:37+02:00,12.497,13.559
2020-04-11 14:12:07+02:00,13.022,13.359
2020-04-11 14:12:37+02:00,14.19,14.159
2020-04-11 14:13:07+02:00,13.412,14.759
2020-04-11 14:13:37+02:00,15.827,14.559
2020-04-11 14:14:07+02:00,13.612,14.159
2020-04-11 14:14:37+02:00,12.814,14.759
2020-04-11 14:15:07+02:00,15.86,14.559
2020-04-11 14:15:37+02:00,14.587,14.359
2020-04-11 14:16:07+02:00,12.694,13.959
2020-04-11 14:16:37+02:00,14.523,13.759
2020-04-11 14:17:07+02:00,13.83,12.559
2020-04-11 14:17:37+02:00,13.795,13.559
2020-04-11 14:18:08+02:00,15.904,13.759
2020-04-11 14:18:38+02:00,12.822,14.159
2020-04-11 14:19:08+02:00,15.813,14.959
2020-04-11 14:19:38+02:00,12.201,15.559
2020-04-11 14:20:08+02:00,15.633,14.559
2020-04-11 14:20:38+02:00,12.795,14.759
2020-04-11 14:21:08+02:00,15.767,15.159
2020-04-11 14:21:38+02:00,12.974,16.159
2020-04-11 14:22:08+02:00,12.023,15.959
2020-04-11 14:22:38+02:00,14.86,15.759
2020-04-11 14:23:08+02:00,15.89,15.559
2020-04-11 14:23:38+02:00,15.95,15.159
2020-04-11 14:24:08+02:00,15.679,14.559
2020-04-11 14:24:38+02:00,13.887,14.159
2020-04-11 14:25:08+02:00,14.337,13.959
2020-04-11 14:25:38+02:00,12.676,13.559
2020-04-11 14:26:08+02:00,14.233,14.359
2020-04-11 14:26:38+02:00,12.64,13.559
2020-04-11 14:27:08+02:00,15.358,12.959
2020-04-11 14:27:38+02:00,13.812,13.359
2020-04-11 14:28:08+02:00,12.655,13.359
2020-04-11 14:28:38+02:00,12.663,13.159
2020-04-11 14:29:08+02:00,14.477,13.359
2020-04-11 14:29:38+02:00,14.801,13.359
2020-04-11 14:30:10+02:00,15.827,12.759
2020-04-11 14:30:40+02:00,12.876,11.759
2020-04-11 14:31:10+02:00,15.823,11.359
2020-04-11 14:31:40+02:00,13.69,11.759
2020-04-11 14:32:10+02:00,13.613,11.759
2020-04-11 14:32:41+02:00,14.831,11.159
2020-04-11 14:33:11+02:00,15.63,11.159
2020-04-11 14:33:41+02:00,12.701,12.559
2020-04-11 14:34:11+02:00,13.681,12.959
2020-04-11 14:34:41+02:00,15.899,12.959
2020-04-11 14:35:11+02:00,14.767,12.759
2020-04-11 14:35:41+02:00,15.712,12.959
2020-04-11 14:36:11+02:00,13.653,12.959
2020-04-11 14:36:41+02:00,13.985,12.959
2020-04-11 14:37:11+02:00,15.338,13.759
2020-04-11 14:37:41+02:00,15.633,14.159
2020-04-11 14:38:11+02:00,15.465,13.559
2020-04-11 14:38:41+02:00,15.711,14.159
2020-04-11 14:39:11+02:00,13.248,14.559
2020-04-11 14:39:41+02:00,15.978,14.759
2020-04-11 14:40:11+02:00,14.929,14.359
2020-04-11 14:40:41+02:00,12.743,14.759
2020-04-11 14:41:11+02:00,14.812,14.759
2020-04-11 14:41:41+02:00,12.599,15.359
2020-04-11 14:42:11+02:00,14.951,15.959
2020-04-11 14:42:41+02:00,13.756,15.559
2020-04-11 14:43:11+02:00,15.426,15.759
2020-04-11 14:43:41+02:00,13.893,15.759
2020-04-11 14:44:11+02:00,13.329,14.359
2020-04-11 14:44:41+02:00,12.4,14.559
2020-04-11 14:45:11+02:00,13.345,14.359
2020-04-11 14:45:41+02:00,14.336,13.959
2020-04-11 14:46:11+02:00,15.947,14.159
2020-04-11 14:46:41+02:00,13.016,14.159
2020-04-11 14:47:11+02:00,15.405,14.759
2020-04-11 14:47:42+02:00,14.182,15.159
2020-04-11 14:48:12+02:00,12.758,14.959
2020-04-11 14:48:42+02:00,15.523,15.159
2020-04-11 14:49:12+02:00,14.099,15.959
2020-04-11 14:49:42+02:00,15.598,16.159
2020-04-11 14:50:12+02:00,14.333,17.159
2020-04-11 14:50:42+02:00,15.545,16.359
2020-04-11 14:51:12+02:00,15.697,15.759
2020-04-11 14:51:42+02:00,15.484,16.759
2020-04-11 14:52:12+02:00,12.75,16.359
2020-04-11 14:52:42+02:00,13.009,16.159
2020-04-11 14:53:12+02:00,14.101,15.759
2020-04-11 14:53:42+02:00,14.125,14.359
2020-04-11 14:54:12+02:00,15.658,13.959
2020-04-11 14:54:42+02:00,14.793,13.759
2020-04-11 14:55:12+02:00,15.313,13.959
2020-04-11 14:55:42+02:00,14.627,14.559
2020-04-11 14:56:12+02:00,13.429,14.359
2020-04-11 14:56:42+02:00,15.492,14.359
2020-04-11 14:57:12+02:00,13.098,14.559
2020-04-11 14:57:42+02:00,14.875,15.159
2020-04-11 14:58:12+02:00,13.99,15.359
2020-04-11 14:58:42+02:00,15.028,15.159
2020-04-11 14:59:12+02:00,13.915,15.159
2020-04-11 14:59:42+02:00,13.862,14.959
2020-04-11 15:00:12+02:00,13.389,15.559
2020-04-11 15:00:42+02:00,12.935,16.159
2020-04-11 15:01:12+02:00,13.238,16.959
2020-04-11 15:01:42+02:00,13.043,16.159
2020-04-11 15:02:13+02:00,14.092,17.159
2020-04-11 15:02:43+02:00,12.685,17.359
2020-04-11 15:03:13+02:00,12.373,17.359
2020-04-11 15:03:44+02:00,14.216,16.259
2020-04-11 15:04:14+02:00,12.841,16.459
2020-04-11 15:04:44+02:00,15.671,15.259
2020-04-11 15:05:14+02:00,14.508,14.659
2020-04-11 15:05:44+02:00,15.331,15.259
2020-04-11 15:06:14+02:00,13.27,15.859
2020-04-11 15:06:44+02:00,15.285,16.059
2020-04-11 15:07:14+02:00,13.644,16.259
2020-04-11 15:07:44+02:00,14.204,16.459
2020-04-11 15:08:14+02:00,14.259,18.059
2020-04-11 15:08:44+02:00,12.588,18.259
2020-04-11 15:09:14+02:00,13.564,17.659
2020-04-11 15:09:44+02:00,15.657,18.059
2020-04-11 15:10:14+02:00,14.09,18.659
2020-04-11 15:10:44+02:00,13.037,19.259
2020-04-11 15:11:14+02:00,12.998,19.859
2020-04-11 15:11:44+02:00,13.601,19.659
2020-04-11 15:12:14+02:00,12.521,19.659
2020-04-11 15:12:44+02:00,12.587,19.059
2020-04-11 15:13:14+02:00,14.589,19.059
2020-04-11 15:13:44+02:00,14.175,18.859
2020-04-11 15:14:14+02:00,15.992,19.859
2020-04-11 15:14:44+02:00,12.816,19.659
2020-04-11 15:15:14+02:00,14.326,19.859
2020-04-11 15:15:45+02:00,14.254,19.559
2020-04-11 15:16:15+02:00,14.036,19.959
2020-04-11 15:16:45+02:00,15.832,19.959
2020-04-11 15:17:16+02:00,14.16,18.759
2020-04-11 15:17:46+02:00,12.878,18.759
2020-04-11 15:18:16+02:00,13.714,18.559
2020-04-11 15:18:46+02:00,12.2,19.959
2020-04-11 15:19:16+02:00,14.765,19.559
2020-04-11 15:19:46+02:00,12.486,18.959
2020-04-11 15:20:16+02:00,13.403,18.359
2020-04-11 15:20:46+02:00,15.7,17.959
2020-04-11 15:21:16+02:00,15.924,17.159
2020-04-11 15:21:46+02:00,14.511,16.959
2020-04-11 15:22:16+02:00,15.523,16.959
2020-04-11 15:22:46+02:00,14.329,16.359
2020-04-11 15:23:16+02:00,12.263,15.759
2020-04-11 15:23:46+02:00,15.169,16.359
2020-04-11 15:24:16+02:00,15.179,16.759
